date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:33:52	29648/29648	---MCZ	200	added ('OK')	text/html	etag:W/%225db544c9-73d0%22	https://html.waituk.com/entrada/elements-media-option.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/elements-media-option.html	(from https://html.waituk.com/entrada/index.html)
13:33:53	34133/34133	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-8555%22	https://html.waituk.com/entrada/elements-search-options.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/elements-search-options.html	(from https://html.waituk.com/entrada/index.html)
13:33:54	31155/31155	---MCZ	200	added ('OK')	text/html	etag:W/%225db5448f-79b3%22	https://html.waituk.com/entrada/elements-social-icons.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/elements-social-icons.html	(from https://html.waituk.com/entrada/index.html)
13:33:55	31902/31902	---MCZ	200	added ('OK')	text/html	etag:W/%225db544cb-7c9e%22	https://html.waituk.com/entrada/elements-responsive.html	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/elements-responsive.html	(from https://html.waituk.com/entrada/index.html)
13:33:56	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:33:55%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-16.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-16.63.delayed	(from https://html.waituk.com/entrada/index.html)
13:33:56	7367/7367	---M--	200	added ('OK')	image/jpeg	etag:%2259d48514-1cc7%22	https://html.waituk.com/entrada/img/listing/img-16.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/listing/img-16.jpg	(from https://html.waituk.com/entrada/index.html)
13:33:57	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:33:57%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-17.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-17.jpg	(from https://html.waituk.com/entrada/index.html)
13:33:58	8239/8239	---M--	200	added ('OK')	image/jpeg	etag:%2259d48514-202f%22	https://html.waituk.com/entrada/img/listing/img-17.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/listing/img-17.jpg	(from https://html.waituk.com/entrada/index.html)
13:33:59	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:33:59%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-18.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-18.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:00	7596/7596	---M--	200	added ('OK')	image/jpeg	etag:%2259d48514-1dac%22	https://html.waituk.com/entrada/img/listing/img-18.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/listing/img-18.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:01	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:01%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/banner/img-01.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/banner/img-01.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:03	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:03%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/gallery/img-01.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/gallery/img-01.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:04	217061/217061	---M--	200	added ('OK')	image/jpeg	etag:%2259d484e6-34fe5%22	https://html.waituk.com/entrada/img/banner/img-01.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/banner/img-01.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:04	7100/7100	---M--	200	added ('OK')	image/jpeg	etag:%2259d484ee-1bbc%22	https://html.waituk.com/entrada/img/gallery/img-01.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/gallery/img-01.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:05	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:05%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/gallery/img-02.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/gallery/img-02.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:06	4242/4242	---M--	200	added ('OK')	image/jpeg	etag:%2259d484ee-1092%22	https://html.waituk.com/entrada/img/gallery/img-02.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/gallery/img-02.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:07	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:07%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/gallery/img-03.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/gallery/img-03.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:08	5560/5560	---M--	200	added ('OK')	image/jpeg	etag:%2259d484ef-15b8%22	https://html.waituk.com/entrada/img/gallery/img-03.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/gallery/img-03.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:09	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:09%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/gallery/img-04.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/gallery/img-04.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:10	3337/3337	---M--	200	added ('OK')	image/jpeg	etag:%2259d484ef-d09%22	https://html.waituk.com/entrada/img/gallery/img-04.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/gallery/img-04.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:11	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:11%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/gallery/img-05.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/gallery/img-05.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:12	5195/5195	---M--	200	added ('OK')	image/jpeg	etag:%2259d484ef-144b%22	https://html.waituk.com/entrada/img/gallery/img-05.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/gallery/img-05.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:13	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:13%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/gallery/img-06.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/gallery/img-06.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:14	5723/5723	---M--	200	added ('OK')	image/jpeg	etag:%2259d484ef-165b%22	https://html.waituk.com/entrada/img/gallery/img-06.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/gallery/img-06.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:15	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:15%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/gallery/img-07.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/gallery/img-07.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:16	3738/3738	---M--	200	added ('OK')	image/jpeg	etag:%2259d484ef-e9a%22	https://html.waituk.com/entrada/img/gallery/img-07.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/gallery/img-07.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:17	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:17%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/gallery/img-08.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/gallery/img-08.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:18	5006/5006	---M--	200	added ('OK')	image/jpeg	etag:%2259d484ef-138e%22	https://html.waituk.com/entrada/img/gallery/img-08.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/gallery/img-08.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:19	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:19%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/gallery/img-09.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/gallery/img-09.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:20	5724/5724	---M--	200	added ('OK')	image/jpeg	etag:%2259d484ef-165c%22	https://html.waituk.com/entrada/img/gallery/img-09.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/gallery/img-09.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:23	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:22%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-02.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-02.7e.delayed	(from https://html.waituk.com/entrada/index.html)
13:34:23	17446/17446	---M--	200	added ('OK')	image/jpeg	etag:%2259d48511-4426%22	https://html.waituk.com/entrada/img/listing/img-02.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/listing/img-02.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:24	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:24%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-03.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-03.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:25	19222/19222	---M--	200	added ('OK')	image/jpeg	etag:%2259d48511-4b16%22	https://html.waituk.com/entrada/img/listing/img-03.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/listing/img-03.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:26	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:26%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-04.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-04.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:27	7795/7795	---M--	200	added ('OK')	image/jpeg	etag:%2259d48512-1e73%22	https://html.waituk.com/entrada/img/listing/img-04.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/listing/img-04.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:28	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:28%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-05.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-05.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:29	21988/21988	---M--	200	added ('OK')	image/jpeg	etag:%2259d48512-55e4%22	https://html.waituk.com/entrada/img/listing/img-05.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/listing/img-05.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:30	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:30%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-06.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-06.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:31	9365/9365	---M--	200	added ('OK')	image/jpeg	etag:%2259d48512-2495%22	https://html.waituk.com/entrada/img/listing/img-06.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/listing/img-06.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:32	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:32%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/img-01.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/img-01.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:34	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:34%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/img-02.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/img-02.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:35	177021/177021	---M--	200	added ('OK')	image/jpeg	etag:%2259d4850b-2b37d%22	https://html.waituk.com/entrada/img/img-01.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/img-01.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:36	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:36%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-07.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-07.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:37	203269/203269	---M--	200	added ('OK')	image/jpeg	etag:%2259d4850c-31a05%22	https://html.waituk.com/entrada/img/img-02.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/img-02.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:37	23716/23716	---M--	200	added ('OK')	image/jpeg	etag:%2259d48512-5ca4%22	https://html.waituk.com/entrada/img/listing/img-07.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/listing/img-07.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:38	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:38%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-08.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-08.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:39	13315/13315	---M--	200	added ('OK')	image/jpeg	etag:%2259d48512-3403%22	https://html.waituk.com/entrada/img/listing/img-08.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/listing/img-08.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:40	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:40%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-09.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-09.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:41	14025/14025	---M--	200	added ('OK')	image/jpeg	etag:%2259d48512-36c9%22	https://html.waituk.com/entrada/img/listing/img-09.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/listing/img-09.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:42	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:42%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-10.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-10.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:43	22816/22816	---M--	200	added ('OK')	image/jpeg	etag:%2259d48512-5920%22	https://html.waituk.com/entrada/img/listing/img-10.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/listing/img-10.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:44	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:44%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-11.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-11.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:45	20404/20404	---M--	200	added ('OK')	image/jpeg	etag:%2259d48512-4fb4%22	https://html.waituk.com/entrada/img/listing/img-11.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/listing/img-11.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:46	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:46%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-12.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-12.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:47	17643/17643	---M--	200	added ('OK')	image/jpeg	etag:%2259d48513-44eb%22	https://html.waituk.com/entrada/img/listing/img-12.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/listing/img-12.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:48	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:48%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-13.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-13.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:49	22784/22784	---M--	200	added ('OK')	image/jpeg	etag:%2259d48513-5900%22	https://html.waituk.com/entrada/img/listing/img-13.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/listing/img-13.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:50	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:50%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-14.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-14.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:51	30018/30018	---M--	200	added ('OK')	image/jpeg	etag:%2259d48514-7542%22	https://html.waituk.com/entrada/img/listing/img-14.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/listing/img-14.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:52	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:52%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-15.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/listing/img-15.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:53	29906/29906	---M--	200	added ('OK')	image/jpeg	etag:%2259d48514-74d2%22	https://html.waituk.com/entrada/img/listing/img-15.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/listing/img-15.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:54	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:54%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/thumbs/img-01.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/thumbs/img-01.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:55	3481/3481	---M--	200	added ('OK')	image/jpeg	etag:%2259d48519-d99%22	https://html.waituk.com/entrada/img/thumbs/img-01.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/thumbs/img-01.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:56	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:56%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/thumbs/img-02.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/thumbs/img-02.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:57	2989/2989	---M--	200	added ('OK')	image/jpeg	etag:%2259d48519-bad%22	https://html.waituk.com/entrada/img/thumbs/img-02.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/thumbs/img-02.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:58	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:34:58%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/thumbs/img-03.jpg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/thumbs/img-03.jpg	(from https://html.waituk.com/entrada/index.html)
13:34:59	2567/2567	---M--	200	added ('OK')	image/jpeg	etag:%2259d48519-a07%22	https://html.waituk.com/entrada/img/thumbs/img-03.jpg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/thumbs/img-03.jpg	(from https://html.waituk.com/entrada/index.html)
13:35:00	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:35:00%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/logos/logo-travelagancy.svg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/logos/logo-travelagancy.svg	(from https://html.waituk.com/entrada/index.html)
13:35:02	10077/10077	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259d48518-275d%22	https://html.waituk.com/entrada/img/logos/logo-travelagancy.svg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/logos/logo-travelagancy.svg	(from https://html.waituk.com/entrada/index.html)
13:35:02	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:35:02%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/logos/logo-travelagancy-hover.svg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/logos/logo-travelagancy-hover.svg	(from https://html.waituk.com/entrada/index.html)
13:35:04	9278/9278	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259d48518-243e%22	https://html.waituk.com/entrada/img/logos/logo-travelagancy-hover.svg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/logos/logo-travelagancy-hover.svg	(from https://html.waituk.com/entrada/index.html)
13:35:04	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:35:04%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/logos/logo-around-world.svg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/logos/logo-around-world.svg	(from https://html.waituk.com/entrada/index.html)
13:35:06	48679/48679	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259d48518-be27%22	https://html.waituk.com/entrada/img/logos/logo-around-world.svg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/logos/logo-around-world.svg	(from https://html.waituk.com/entrada/index.html)
13:35:06	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:35:06%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/logos/logo-around-world-hover.svg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/logos/logo-around-world-hover.svg	(from https://html.waituk.com/entrada/index.html)
13:35:08	42758/42758	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259d48518-a706%22	https://html.waituk.com/entrada/img/logos/logo-around-world-hover.svg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/logos/logo-around-world-hover.svg	(from https://html.waituk.com/entrada/index.html)
13:35:08	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:35:08%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/logos/logo-tourist.svg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/logos/logo-tourist.svg	(from https://html.waituk.com/entrada/index.html)
13:35:10	11490/11490	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259d48518-2ce2%22	https://html.waituk.com/entrada/img/logos/logo-tourist.svg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/logos/logo-tourist.svg	(from https://html.waituk.com/entrada/index.html)
13:35:10	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:35:10%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/logos/logo-tourist-hover.svg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/logos/logo-tourist-hover.svg	(from https://html.waituk.com/entrada/index.html)
13:35:12	10389/10389	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259d48518-2895%22	https://html.waituk.com/entrada/img/logos/logo-tourist-hover.svg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/logos/logo-tourist-hover.svg	(from https://html.waituk.com/entrada/index.html)
13:35:12	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:35:12%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/logos/logo-adventure.svg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/logos/logo-adventure.svg	(from https://html.waituk.com/entrada/index.html)
13:35:14	8599/8599	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259d48517-2197%22	https://html.waituk.com/entrada/img/logos/logo-adventure.svg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/logos/logo-adventure.svg	(from https://html.waituk.com/entrada/index.html)
13:35:14	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:35:14%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/logos/logo-adventure-hover.svg	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/logos/logo-adventure-hover.svg	(from https://html.waituk.com/entrada/index.html)
13:35:16	8599/8599	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2259d48517-2197%22	https://html.waituk.com/entrada/img/logos/logo-adventure-hover.svg	/Users/zactyh/websites/2102%20skeleton/html.waituk.com/entrada/img/logos/logo-adventure-hover.svg	(from https://html.waituk.com/entrada/index.html)
13:35:16	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Sep%202020%2005:35:16%20GMT	https://html-i0ipxhws.netdna-ssl.com/entrada/img/footer/visa.png	/Users/zactyh/websites/2102%20skeleton/html-i0ipxhws.netdna-ssl.com/entrada/img/footer/visa.png	(from https://html.waituk.com/entrada/index.html)
